,1 kills,1 tracking,2 kills,2 tracking,3 kills,3 tracking,4 kills,4 tracking,5 kills,5 tracking,6 kills,6 tracking,7 kills,7 tracking,8 kills,8 tracking,9 kills,9 tracking,10 kills,10 tracking,n_targets,n_merchants,n_submarines,seeds,max_samples,speed_sub,P_k,Lam_T,Lam_M,speed_target
1013,89.0,3500.5251798561153,37.064748201438846,3868.7697841726617,18.776978417266186,3993.7122302158273,3.776978417266187,4302.071942446043,2.8489208633093526,4458.345323741008,1.6978417266187051,5181.093525179856,1.525179856115108,4478.618705035971,0.9496402877697842,5420.223021582734,0.28776978417266186,5550.669064748202,0.0,5972.338129496403,1.0,1.0,10.0,15.0,1.0,18.0,0.44,18.0,29.0,10.0
1014,36.0,9419.310344827587,18.24137931034483,8865.655172413793,5.275862068965517,9921.793103448275,6.637931034482759,10573.637931034482,0.896551724137931,10762.189655172413,0.4482758620689655,10064.103448275862,0.46551724137931033,11373.310344827587,0.4482758620689655,11649.568965517241,0.3275862068965517,11449.120689655172,0.0,11845.51724137931,1.0,1.0,10.0,7.0,1.0,7.0,0.28,8.0,12.0,14.0
1015,48.0,10154.67924528302,17.0188679245283,10514.150943396226,2.490566037735849,12317.075471698114,7.245283018867925,12396.981132075472,1.1320754716981132,12429.056603773584,0.9056603773584906,10705.528301886792,1.0188679245283019,12290.566037735849,0.4339622641509434,13380.905660377359,0.0,13328.547169811322,0.37735849056603776,14809.77358490566,1.0,1.0,10.0,20.0,1.0,7.0,0.28,8.0,12.0,14.0
1016,49.0,8309.868852459016,18.885245901639344,9707.245901639344,8.737704918032787,8814.27868852459,2.360655737704918,9681.262295081968,0.4918032786885246,11194.295081967213,0.0,9255.11475409836,0.4262295081967213,11101.540983606557,1.1311475409836065,11091.147540983606,0.0,12251.983606557376,0.0,12300.754098360656,1.0,1.0,10.0,8.0,1.0,7.0,0.28,8.0,12.0,14.0
1017,49.0,8537.476923076923,21.861538461538462,8246.692307692309,4.2,8889.984615384616,4.8,7902.184615384615,1.0769230769230769,10163.707692307693,1.3384615384615384,8557.907692307692,0.8923076923076924,9258.63076923077,0.0,10442.107692307693,0.0,10582.892307692307,0.0,11723.553846153845,1.0,1.0,10.0,10.0,1.0,7.0,0.28,8.0,12.0,14.0
1018,47.0,10246.140350877193,17.36842105263158,10151.929824561403,6.947368421052632,10157.912280701754,4.421052631578948,10725.070175438597,5.2105263157894735,10244.894736842105,0.45614035087719296,10483.701754385966,0.45614035087719296,11854.666666666666,0.0,13640.017543859649,0.0,12890.017543859649,0.0,12853.982456140351,1.0,1.0,10.0,16.0,1.0,7.0,0.28,8.0,12.0,14.0
1019,43.0,8978.491803278688,22.950819672131146,8367.377049180328,4.590163934426229,11499.786885245901,3.737704918032787,10193.83606557377,1.0163934426229508,10158.11475409836,0.47540983606557374,9453.295081967213,0.9508196721311475,11188.295081967213,0.0,11595.131147540984,0.0,10878.147540983606,0.0,13063.983606557376,1.0,1.0,10.0,3.0,1.0,7.0,0.28,8.0,12.0,14.0
1020,44.0,9332.214285714286,12.535714285714286,9534.535714285714,14.642857142857142,9869.125,2.142857142857143,11370.17857142857,1.8571428571428572,13259.714285714286,0.9642857142857143,11008.089285714286,2.142857142857143,11798.982142857143,0.42857142857142855,12559.05357142857,0.0,13338.80357142857,0.2857142857142857,12287.089285714286,1.0,1.0,10.0,29.0,1.0,7.0,0.28,8.0,12.0,14.0
1021,40.0,9009.327586206897,10.844827586206897,8665.534482758621,7.655172413793103,7695.982758620689,5.689655172413793,8572.965517241379,3.310344827586207,11321.568965517241,0.4482758620689655,10887.431034482759,0.4482758620689655,11223.137931034482,0.39655172413793105,11706.379310344828,0.0,11965.344827586207,0.0,12946.672413793103,1.0,1.0,10.0,5.0,1.0,7.0,0.28,8.0,12.0,14.0
1022,39.0,8843.381818181819,21.272727272727273,8461.872727272726,2.8181818181818183,11178.945454545454,6.545454545454546,9145.8,0.4727272727272727,11329.09090909091,1.2,11249.8,0.0,12887.418181818182,0.34545454545454546,12254.327272727272,0.0,13726.581818181818,0.2727272727272727,13761.036363636364,1.0,1.0,10.0,17.0,1.0,7.0,0.28,8.0,12.0,14.0
1023,36.0,10317.56862745098,8.941176470588236,8932.058823529413,10.294117647058824,10195.392156862745,2.2745098039215685,12313.411764705883,1.803921568627451,11639.960784313726,0.4117647058823529,13511.29411764706,0.4117647058823529,13317.235294117647,0.3137254901960784,12913.039215686274,0.29411764705882354,13746.960784313726,0.0,14035.21568627451,1.0,1.0,10.0,1.0,1.0,7.0,0.28,8.0,12.0,14.0
1024,86.0,3948.0,36.51538461538462,3984.646153846154,16.823076923076922,4796.861538461539,4.430769230769231,4753.8,2.9076923076923076,4951.507692307692,1.2692307692307692,5444.469230769231,1.9615384615384615,5596.892307692307,0.8769230769230769,5827.1461538461535,0.7846153846153846,4638.2692307692305,0.15384615384615385,6540.761538461538,1.0,1.0,10.0,28.0,1.0,18.0,0.44,18.0,29.0,10.0
1025,57.0,7853.474576271186,10.94915254237288,7725.067796610169,4.610169491525424,9064.305084745763,2.542372881355932,9363.169491525423,2.9491525423728815,10731.135593220339,1.6271186440677967,10597.22033898305,0.3728813559322034,10786.474576271186,0.3220338983050847,12188.35593220339,0.0,12350.830508474577,0.0,12791.610169491525,1.0,1.0,10.0,27.0,1.0,7.0,0.28,8.0,12.0,14.0
1026,47.0,10246.140350877193,17.36842105263158,10151.929824561403,6.947368421052632,10157.912280701754,4.421052631578948,10725.070175438597,5.2105263157894735,10244.894736842105,0.45614035087719296,10483.701754385966,0.45614035087719296,11854.666666666666,0.0,13640.017543859649,0.0,12890.017543859649,0.0,12853.982456140351,1.0,1.0,10.0,16.0,1.0,7.0,0.28,8.0,12.0,14.0
1027,45.0,9326.611111111111,16.61111111111111,9401.314814814816,4.7407407407407405,9447.277777777777,2.2222222222222223,9582.111111111111,2.4074074074074074,10500.574074074075,0.7777777777777778,13838.462962962964,0.0,12011.462962962964,0.0,14253.018518518518,0.35185185185185186,13198.351851851852,0.25925925925925924,13626.592592592593,1.0,1.0,10.0,12.0,1.0,7.0,0.28,8.0,12.0,14.0
1028,38.0,7929.584905660377,16.849056603773583,9124.358490566037,3.7358490566037736,9798.924528301886,3.1132075471698113,10416.584905660377,2.339622641509434,9912.566037735849,1.1320754716981132,11527.188679245282,1.9622641509433962,13005.264150943396,0.4716981132075472,13575.396226415094,0.0,13379.415094339623,0.0,14465.415094339623,1.0,1.0,10.0,25.0,1.0,7.0,0.28,8.0,12.0,14.0
1029,58.0,6584.098591549296,9.816901408450704,8820.112676056338,5.070422535211268,7591.197183098591,1.8028169014084507,9541.042253521127,1.8591549295774648,7971.352112676056,0.7605633802816901,8143.760563380281,1.4647887323943662,10381.408450704226,0.3380281690140845,9678.281690140846,0.0,9722.774647887323,0.0,11307.69014084507,1.0,1.0,10.0,13.0,1.0,7.0,0.28,8.0,12.0,14.0
